company,listing_date,year,first_day_return,issue_price,issue_price_log1p,total_issue_size_log1p,ofs_ratio,sub_total,sub_total_log1p,gmp_return,gmp_available,revenue_log1p,assets_log1p,borrowing_log1p,profit_margin,return_on_assets,debt_to_equity,negative_networth_flag,brokers_subscribe,brokers_avoid,broker_sentiment,any_avoid_flag,nifty_close,vix_close,nifty_7d_return,nifty_30d_return,regime_post_2024
Studds Accessories Ltd.,2025-11-07,2025,-0.0419658119658118,585.0,6.373319789577012,15.867853347745884,1.0,51.31,3.95718755738252,0.05982905982905983,1,5.030503278733722,6.376063462534762,1.3635373739972745,0.13321492007104796,0.03452037980941341,0.006194520722906955,0,1.0,0.0,1.0,0,25509.69921875,12.40999984741211,-0.0082575059521029,0.0185077874601643,1
Lenskart Solutions Ltd.,2025-11-10,2025,0.0032338308457711,402.0,5.998936561946683,19.01433062544607,0.70453797253283,16.01,2.8338014064077703,0.024875621890547265,1,7.574096365121576,9.291614321360463,5.81853871195439,0.031432094959149066,0.00564003363551202,0.05431229732858228,0,4.0,0.0,4.0,0,25492.30078125,12.5600004196167,-0.0105207138137957,0.0081846276627422,1
Billionbrains Garage Ventures Ltd.,2025-11-12,2025,0.3093999999999999,100.0,4.61512051684126,20.31263247438961,0.8401761201257751,10.09,2.4060438013622756,0.05,1,6.85590393417657,9.450473185017655,5.784071305885004,0.39892669246259765,0.02976202649533791,0.05405432452943482,0,11.0,0.0,11.0,0,25694.94921875,12.489999771118164,0.0038010843432971,0.0185354235230969,1
Pine Labs Ltd.,2025-11-14,2025,0.13710407239819,221.0,5.402677381872279,18.988708503269162,0.46662268165622606,1.81,1.0331844833456545,0.024886877828054297,1,6.48322966813523,9.297006022542652,6.790929285215032,0.007334476633796778,0.0004392754431271276,0.38183497669223,0,9.0,1.0,8.0,1,25879.150390625,12.15999984741211,0.0151751547533729,0.0219400357467395,1
Emmvee Photovoltaic Power Ltd.,2025-11-18,2025,0.0094470046082949,217.0,5.384495062789089,18.710664313426907,0.26073724239031876,1.02,0.7030975114131134,0.0,1,6.950067362767753,8.377636827908296,7.617321919395296,0.18007714302162692,0.04316745328586018,2.8271261425451106,0,12.0,0.0,12.0,0,26013.44921875,11.789999961853027,0.0123954321640606,0.0118086886538726,1
PhysicsWallah Ltd.,2025-11-18,2025,0.4238532110091742,109.0,4.700480365792417,19.58173849609029,0.10917321720936633,1.49,0.9122827104766162,0.12844036697247707,1,6.809491742309601,8.5324108138197,0.9360933591703348,-0.14027898962900787,-0.025023297416892746,0.0008297999914343226,0,8.0,1.0,7.0,1,26013.44921875,11.789999961853027,0.0123954321640606,0.0118086886538726,1
Tenneco Clean Air India Ltd.,2025-11-19,2025,0.2372795969773299,397.0,5.986452005284438,18.322848497409776,1.0,43.47,3.794814804522605,0.2619647355163728,1,7.183438148074228,7.979260125036747,,0.12768624233723022,0.057589327011035474,,0,11.0,0.0,11.0,0,25910.05078125,12.100000381469728,0.0013236305337772,0.0025887087918379,1
Fujiyama Power Systems Ltd.,2025-11-20,2025,-0.0861842105263158,228.0,5.43372200355424,17.40776319088189,0.27536232243226216,1.84,1.0438040521731147,0.0021929824561403508,1,6.394910952339226,7.126794418711254,6.07265275229481,0.11306646146640126,0.05433803903913561,0.9321402420640048,0,8.0,0.0,8.0,0,26052.650390625,11.970000267028809,0.0067042386392581,0.007114833583156,1
Capillary Technologies India Ltd.,2025-11-21,2025,0.0518197573656845,577.0,6.359573868672378,16.537557808390233,0.6067013682013218,29.48,3.4170707308184456,0.09532062391681109,1,5.8959443452505695,6.794956053486548,4.499142781342561,0.002840909090909091,0.0011542814877903915,0.17460442106089755,0,1.0,2.0,-1.0,1,26192.150390625,12.140000343322754,0.0108876517362576,0.012507471843692,1
Excelsoft Technologies Ltd.,2025-11-26,2025,0.0495833333333333,120.0,4.795790545596741,17.545212014598466,0.6399999942399999,31.87,3.492560387676128,0.03333333333333333,1,4.1154535254323354,6.172410157722005,3.658935577740864,0.09970139349701393,0.012564284818330058,0.1005984838409363,0,5.0,0.0,5.0,0,25884.80078125,12.239999771118164,-0.0064427076269906,-0.0031290857698957,1
Sudeep Pharma Ltd.,2025-11-28,2025,0.3047217537942665,593.0,6.386879319362645,16.52972505403433,0.8938547908005361,65.56,4.198103796512953,0.20404721753794267,1,4.8758078238306135,6.827910884976479,4.91976192374673,0.24039052890528903,0.03390584000173487,0.19753893537889353,0,1.0,0.0,1.0,0,26215.55078125,11.789999961853027,0.005654424591551,0.0062044602996627,1
Meesho Ltd.,2025-12-10,2025,0.5333333333333332,111.0,4.718498871295094,20.00663858846659,0.2160412518412465,45.28,3.834709902325476,0.3783783783783784,1,8.675681308092093,8.801076557911871,,-0.11962394732394512,-0.10552392254069415,,0,10.0,1.0,9.0,1,25839.650390625,10.949999809265137,-0.0056318636717848,0.0103737058929055,1
Aequs Ltd.,2025-12-10,2025,0.2217741935483871,124.0,4.8283137373023015,18.124366212139847,0.27311273132178476,57.41,4.067487108052218,0.1935483870967742,1,6.339565337826575,7.666385846653175,6.2813504393639885,-0.030023870568473172,-0.00795558366715862,0.6702050148233757,0,14.0,0.0,14.0,0,25839.650390625,10.949999809265137,-0.0056318636717848,0.0103737058929055,1
Vidya Wires Ltd.,2025-12-10,2025,0.0219230769230769,52.0,3.970291913552122,17.87065174554945,0.08668249854354856,19.99,3.0440461338325417,0.0673076923076923,1,6.026083341503597,5.934708993285509,5.098340874515361,0.029194606502215018,0.03199533069800759,0.9124292201603409,0,12.0,0.0,12.0,0,25839.650390625,10.949999809265137,-0.0056318636717848,0.0103737058929055,1
Wakefit Innovations Ltd.,2025-12-15,2025,-0.0138461538461537,195.0,5.278114659230517,18.0066319058166,0.7073619042694097,1.82,1.0367368849500223,0.020512820512820513,1,6.609753474123501,7.1077038956262975,,0.047983272629164984,0.02914761459921006,,0,6.0,1.0,5.0,1,26046.94921875,10.109999656677246,0.0033280664277123,0.0052836035967581,1
Corona Remedies Ltd.,2025-12-15,2025,0.3532956685499059,1062.0,6.968850378341948,15.635865906425359,1.0,101.01,4.625070847694428,0.3225047080979284,1,5.856675220759343,6.921046557303347,4.678885223810372,0.13254532935506083,0.04563503822675281,0.1756943758031037,0,13.0,0.0,13.0,0,26046.94921875,10.109999656677246,0.0033280664277123,0.0052836035967581,1
Nephrocare Health Services Ltd.,2025-12-17,2025,0.0252173913043478,460.0,6.133398042996649,16.756946136698726,0.5940500511534064,10.12,2.4087452888224363,0.08695652173913043,1,6.184087033354239,7.085633646078717,5.337730368904872,0.029402648924520113,0.01192111788754105,0.28913778175013266,0,8.0,0.0,8.0,0,25860.099609375,10.0600004196167,0.003963801901351,-0.0058950125408386,1
Park Medi World Ltd.,2025-12-17,2025,-0.0854938271604938,162.0,5.093750200806762,17.85487299533424,0.16304347500708882,6.25,1.9810014688665833,0.0,1,6.71464371890877,7.7501540153779285,6.599748042735756,0.16898432091718382,0.05995010620742547,0.6364945145483717,0,9.0,0.0,9.0,0,25860.099609375,10.0600004196167,0.003963801901351,-0.0058950125408386,1
ICICI Prudential Asset Management Co.Ltd.,2025-12-19,2025,0.1947806004618937,2165.0,7.680637427560936,17.706779581702122,1.0,28.19,3.3738261848660236,0.21247113163972287,1,7.9897672076189155,8.482258002273083,,0.5484589488101816,0.3351203768535052,,0,21.0,0.0,21.0,0,25815.55078125,9.710000038146973,-0.0088838979013107,-0.0091007865157673,1
KSH International Ltd.,2025-12-23,2025,-0.0766927083333333,384.0,5.953243334287785,16.607368922351625,0.329452711411222,0.98,0.6830968447064438,-0.005208333333333333,1,6.334344780024526,6.677436043918831,5.941197042207926,0.04031283327408461,0.028590157321500605,1.1801723333437022,0,10.0,0.0,10.0,0,26172.400390625,9.68000030517578,0.0120765498187324,0.0039991329817358,1
Gujarat Kidney & Super Speciality Ltd.,2025-12-30,2025,-0.082017543859649,114.0,4.74493212836325,16.906553056777135,0.0,3.42,1.4861396960896067,0.013157894736842105,1,2.7893229212309465,4.13660552093661,1.6154199841116479,0.35363457760314343,0.08767657087189479,0.1318717277486911,0,5.0,1.0,4.0,1,25942.099609375,9.720000267028809,-0.0089792348572127,-0.0099549713735408,1
Bharat Coking Coal Ltd.,2026-01-19,2026,0.7678260869565215,23.0,3.1780538303479458,19.959052210099912,1.0,107.48,4.686565824192085,0.8043478260869565,1,8.750288657740777,9.836927255653306,7.352524430104887,0.019627632690116945,0.006620658399572874,0.26739142738072574,0,15.0,0.0,15.0,0,25694.349609375,11.369999885559082,-0.0037184746415796,-0.010477030976855,1
Amagi Media Labs Ltd.,2026-01-21,2026,-0.0360110803324099,361.0,5.8916442118257715,17.718416569617435,0.5437819970164829,17.08,2.89480635496403,-0.002770083102493075,1,6.599775256582163,7.210197876907142,0.0,0.00881555461692532,0.00478493669388238,0.0,0,7.0,1.0,6.0,1,25232.5,12.729999542236328,-0.0168747122984338,-0.0359118910224861,1
Shadowfax Technologies Ltd.,2026-01-28,2026,-0.1137096774193548,124.0,4.8283137373023015,18.851241732920816,0.47569011091682345,2.02,1.1052568313867783,-0.028225806451612902,1,7.507031243932012,7.282183693304844,5.0001808361923965,0.011561710078030552,0.014478791048473669,0.21259354317765633,0,5.0,0.0,5.0,0,25175.400390625,14.449999809265137,0.0007115329673059,-0.0295542469690051,1
Fractal Analytics Ltd.,2026-02-16,2026,-0.0584444444444444,900.0,6.803505257608338,17.26625810063937,0.6381038948547942,2.01,1.1019400787607843,-0.03111111111111111,1,7.374817085306952,7.995104375371536,5.618950539139504,0.0444709276798595,0.023909084777770286,0.14028097062579822,0,9.0,0.0,9.0,0,25471.099609375,13.289999961853027,-0.0153166801293078,-0.0086886807175124,1
Aye Finance Ltd.,2026-02-16,2026,-0.0007751937984495,129.0,4.867534450455582,18.175988835441853,0.29702968804823005,1.02,0.7030975114131134,-0.015503875968992248,1,6.761595916684289,8.870242972384697,8.560156890848353,0.07485342170517485,0.009078121025687147,3.02106670834853,0,8.0,0.0,8.0,0,25471.099609375,13.289999961853027,-0.0153166801293078,-0.0086886807175124,1
Gaudium IVF & Women Health Ltd.,2026-02-27,2026,0.0187341772151899,79.0,4.382026634673881,16.854599259646683,0.45454414876808613,5.23,1.8293763327993617,0.0,1,3.926911617921897,4.678606504061274,3.157425862551978,0.2514572864321608,0.1173325830050647,0.3824978759558199,0,7.0,0.0,7.0,0,25496.55078125,13.0600004196167,-0.0029212188981766,0.0060688276232847,1
Shree Ram Twistex Ltd.,2026-03-02,2026,-0.2937499999999999,104.0,4.653960350157523,16.176364653421913,0.0,41.29,3.7445506514843974,-0.2692307692307692,1,4.892377145591635,5.386511377283953,4.122283930911342,0.05292205337567097,0.03219278881530537,0.7521685254027262,0,0.0,2.0,-2.0,1,25178.650390625,13.699999809265137,-0.0207813016518881,-0.00560807079634,1
Clean Max Enviro Energy Solutions Ltd.,2026-03-02,2026,-0.1757834757834758,1053.0,6.960347729101308,17.19139963587048,0.6116211138786822,1.0,0.6931471805599453,-0.03323836657169991,1,6.877656831158104,9.737825453157221,9.222511996305522,0.019600763398153403,0.001121231702531328,3.8953562659236276,0,10.0,0.0,10.0,0,25178.650390625,13.699999809265137,-0.0207813016518881,-0.00560807079634,1
PNGS Reva Diamond Jewellery Ltd.,2026-03-04,2026,0.0724093264248704,386.0,5.958424693029782,16.101153031936708,0.0,1.29,0.8285518175661483,-0.05181347150259067,1,5.063354238428484,5.868449096211435,4.877103901471733,0.12811863543788185,0.05707400056705415,1.0826198985952955,0,3.0,1.0,2.0,1,24865.69921875,17.1299991607666,-0.024204877121554,-0.0088766588705359,1
Omnitech Engineering Ltd.,2026-03-05,2026,-0.0962555066079294,227.0,5.429345628954441,17.061420174673955,0.28299413877217816,1.18,0.7793248768009976,0.0,1,5.47096730364526,6.643333900104908,5.950408150117615,0.11736871012717057,0.03623557033848562,1.6485555603392603,0,1.0,0.0,1.0,0,24480.5,21.13999938964844,-0.0398505189963654,-0.0484714146267991,1
SEDEMAC Mechatronics Ltd.,2026-03-11,2026,0.0740384615384614,1352.0,7.210079628170788,15.900350129032775,1.0,2.19,1.1600209167967532,0.0,1,6.654551924946598,6.517686043851929,3.868906714354518,0.09222117604571076,0.10576766615878463,0.11402378231160178,0,2.0,1.0,1.0,1,24261.599609375,18.90999984741211,-0.0089418267856048,-0.0620745544907761,1
Rajputana Stainless Ltd.,2026-03-19,2026,-0.0745901639344261,122.0,4.812184355372417,16.855259764781927,0.29904306220095694,1.06,0.7227059828014898,0.02459016393442623,1,6.222119814706031,6.108803039525215,4.464873100449369,0.04855102730870975,0.054389483065953655,0.48632889895273135,0,8.0,2.0,6.0,1,23777.80078125,18.719999313354492,0.0058652865409235,-0.0757072612982441,1
Innovision Ltd.,2026-03-23,2026,-0.2816955684007707,519.0,6.253828811575473,15.632173186721829,0.20125846691769245,3.35,1.4701758451005928,-0.17726396917148363,1,6.182291496945648,5.608225597757984,4.730833203983749,0.04139929621196439,0.07362143856290951,1.0983093911853807,0,1.0,2.0,-1.0,1,23114.5,22.809999465942383,-0.0125722280265518,-0.0960746932590311,1
GSP Crop Science Ltd.,2026-03-24,2026,0.1128125,320.0,5.771441123130016,16.341239282272525,0.4,1.44,0.8919980393051105,0.00625,1,6.743599716813805,7.3083351403469745,5.774955190776784,0.0956454029565484,0.054347753219502706,0.6060771916580164,0,5.0,1.0,4.0,1,22512.650390625,26.729999542236328,-0.0453116146710466,-0.1196108758615632,1
Central Mine Planning & Design Institute Ltd.,2026-03-30,2026,-0.104360465116279,172.0,5.153291594497779,18.489273544755044,1.0,1.03,0.708035793053696,0.029069767441860465,1,7.342733880862067,7.976636617258727,,0.2755047184781693,0.14611558437989502,,0,5.0,0.0,5.0,0,22819.599609375,26.799999237060547,0.0136345216322385,-0.0936925031584841,1
Sai Parenteral's Ltd.,2026-04-02,2026,0.0367346938775509,392.0,5.973809611869261,16.16003276749884,0.3028186409888181,1.08,0.7323678937132266,0.0,1,4.504576070752389,5.932881589675684,4.344714099789901,0.08677177680867716,0.020625132893897512,0.3633280794765248,0,2.0,2.0,0.0,1,22679.400390625,25.010000228881836,-0.026904519956671,-0.0879242851323649,1
Powerica Ltd.,2026-04-02,2026,-0.0126582278481012,395.0,5.981414211254481,17.142453356725877,0.3635716049562673,1.38,0.8671004876833833,0.017721518987341773,1,7.297002925400751,7.912324251701593,6.350798452872457,0.09122837945039225,0.04929058917914959,0.4709267858907223,0,1.0,1.0,0.0,1,22679.400390625,25.010000228881836,-0.026904519956671,-0.0879242851323649,1
Amir Chand Jagdish Kumar (Exports) Ltd.,2026-04-02,2026,-0.1721698113207547,212.0,5.3612921657094255,16.848284104107705,0.0,3.05,1.3987168811184478,0.01650943396226415,1,6.932740531676045,7.331335316515473,6.607649686531299,0.047495850824953625,0.03187196184536366,1.6778334732019324,0,4.0,2.0,2.0,1,22679.400390625,25.010000228881836,-0.026904519956671,-0.0879242851323649,1
Om Power Transmission Ltd.,2026-04-17,2026,0.0865714285714286,175.0,5.170483995038151,15.964361667634346,0.11661807580174927,2.63,1.2892326482767593,0.011428571428571429,1,5.625820933186489,5.485045865160197,3.675540889674756,0.08452079566003617,0.0973506623344164,0.3210113484646195,0,1.0,0.0,1.0,0,24196.75,18.09000015258789,0.0060767878139732,0.0176193426214741,1
OnEMI Technology Solutions Ltd.,2026-05-08,2026,0.2187134502923977,171.0,5.147494476813453,17.80722034927177,0.0819944968723331,7.27,2.1126345090356,0.10526315789473684,1,7.368295521298267,8.180259248224948,7.624872860180662,0.12580732734401143,0.055837008725670954,1.6323484860564121,0,7.0,0.0,7.0,0,24326.650390625,16.6200008392334,0.0137138832364565,0.0137223812883633,1
CMR Green Technologies Ltd.,2026-06-10,2026,0.2911458333333334,192.0,5.262690188904886,17.307715665012136,1.0,88.69,4.496359280129911,0.3463541666666667,1,8.747034264178168,8.202915229624772,7.173360439912829,0.025813066285169287,0.044483342372992785,2.1933084250563804,0,8.0,0.0,8.0,0,23242.099609375,15.579999923706056,-0.0069855078583208,-0.0240910993901366,1
Hexagon Nutrition Ltd.,2026-06-12,2026,0.1197777777777777,45.0,3.828641396489095,17.244961845553533,1.0,37.47,3.6498787167642037,0.06111111111111111,1,5.622463953478612,5.794841205603168,3.708436953329467,0.09808760024676126,0.08250915750915751,0.1783904954046178,0,4.0,0.0,4.0,0,23161.599609375,15.609999656677246,-0.0087774318253056,-0.0107207232083486,1
Turtlemint Fintech Solutions Ltd.,2026-06-29,2026,-0.1092105263157894,152.0,5.030437921392435,17.877166608342364,0.25145076498356356,1.24,0.8064758658669485,-0.03289473684210526,1,6.61995319932978,6.148767396481758,,-0.2502169820138601,-0.4011431262576529,,0,3.0,1.0,2.0,1,24056.0,13.050000190734863,-0.0019458401215167,0.0215838031234406,1
Advit Jewels Ltd.,2026-07-01,2026,0.2909420289855073,138.0,4.9344739331306915,16.297747062752542,0.0,212.63,5.3642455466621435,0.358695652173913,1,4.826712455935327,5.107156861086878,4.188441885601216,0.20549273021001618,0.1549330085261876,0.7760908547519426,0,3.0,0.0,3.0,0,23865.75,13.600000381469728,-0.0064899949874319,0.0206628175949814,1
Waterways Leisure Tourism Ltd.,2026-07-01,2026,-0.1740717821782177,808.0,6.695798917058491,15.795145576421207,0.0,1.53,0.9282193027394289,-0.06311881188118812,1,6.376709940951288,5.837088841964426,4.633757642840004,0.0888260447367076,0.1525542746796185,1.270573566084788,0,0.0,0.0,0.0,0,23865.75,13.600000381469728,-0.0064899949874319,0.0206628175949814,1
CSM Technologies Ltd.,2026-07-02,2026,-0.05,113.0,4.736198448394496,16.372815463220643,0.0,1.37,0.8628899551470398,0.0,1,5.124261554171115,5.332718793265369,,0.08799760550733313,0.07135922330097087,,0,0.0,1.0,-1.0,1,24005.849609375,13.239999771118164,-0.0020847352271782,0.0222410500435061,1
Aastha Spintex Ltd.,2026-07-06,2026,0.0033088235294116,136.0,4.919980925828125,16.341239282272525,0.0,5.05,1.80005827204275,0.03676470588235294,1,5.752636128873589,5.807120947362389,,0.055920005095216864,0.052945787855032254,,0,1.0,1.0,0.0,1,24270.849609375,11.800000190734863,0.0135553420420733,0.0386939713718524,1
Knack Packaging Ltd.,2026-07-08,2026,0.0747058823529411,170.0,5.14166355650266,17.06840764067642,0.13531713929979333,87.17,4.479266769098936,0.07647058823529412,1,6.739064400957817,6.390660042202551,5.265122461690396,0.10988776562333337,0.1557664846703066,0.6245173431973783,0,11.0,0.0,11.0,0,24398.69921875,11.649999618530272,0.0163647450836974,0.0551701430934567,1
